filename,label,mean_saturation,black_spot_ratio
71689ece-34cc-4210-ad88-23ee1d26dfde___RS_HL 7924.JPG,healthy,0.17484538,0.063140869140625
862f3f9e-e9b4-4cd1-9810-832f6bf1d285___RS_HL 7879.JPG,healthy,0.2093133,0.1055755615234375
567c7469-bee8-4ddc-8ee9-2f14b3fb569e___RS_HL 7817.JPG,healthy,0.176518,0.070556640625
cfb93659-94c6-4ff3-8104-bae70c975bde___RS_HL 5666.JPG,healthy,0.1707436,0.003936767578125
0793dfa6-3728-409b-a5dc-7f3c07528dde___RS_HL 7379.JPG,healthy,0.14042667,0.0411376953125
bd8417a5-84a7-4d6f-b71c-687c343d97f5___RS_HL 6028.JPG,healthy,0.15497188,0.1445159912109375
4a99390b-e2ee-4941-a14f-37575ada3004___RS_HL 6039.JPG,healthy,0.15886155,0.142974853515625
c89af5ca-be92-4d72-af08-56598771c4c3___RS_HL 5695.JPG,healthy,0.14714374,0.003997802734375
5b0eb6d3-92f9-4332-8228-6c587810f9c6___RS_HL 7949.JPG,healthy,0.2535131,0.0915985107421875
19331cca-70bd-47e9-8e0e-2b3ea81f2d1c___RS_HL 5655.JPG,healthy,0.19883543,0.2447357177734375
7a4ee5b1-1dff-4719-a2be-e5b1674ac63d___RS_HL 6162.JPG,healthy,0.18735044,0.148773193359375
72e2d888-0fd6-4bd0-be79-82715f062290___RS_HL 7621.JPG,healthy,0.22943635,0.027923583984375
5b8c01e5-748f-4b5b-b64b-26bb129a5db6___RS_HL 7996.JPG,healthy,0.22395566,0.0357818603515625
1a905d2f-3b54-41b4-bab8-3c2b0845a91d___RS_HL 7958.JPG,healthy,0.27977267,0.0318450927734375
b0ba7a6d-95eb-44e2-a2a5-4d9ef9b489d7___RS_HL 5896.JPG,healthy,0.17117189,0.2376708984375
5fd5b78d-72e9-4e04-99cf-a1b4ef4ba485___RS_HL 7852.JPG,healthy,0.19591369,0.061492919921875
8a6cad28-0c10-47aa-af0e-fd82de61ba70___RS_HL 6246.JPG,healthy,0.18275374,0.03582763671875
2735c32b-b407-4714-b190-2b35d8e9a61f___RS_HL 8104.JPG,healthy,0.22219811,0.1591796875
7bf79f19-bb50-44cd-b8d5-0b4d6794689b___RS_HL 7989.JPG,healthy,0.23953299,0.0946502685546875
1d68db41-8cec-49d7-b702-d16e36348f6e___RS_HL 6300.JPG,healthy,0.17976566,0.1218719482421875
d91d546a-0d07-4c6c-b1b6-1686371c0062___RS_HL 8121.JPG,healthy,0.27169174,0.1509246826171875
6e05d89e-4cb2-45bd-9800-f128ddbcdaa8___RS_HL 8127.JPG,healthy,0.22845605,0.0251922607421875
b2daabdc-93aa-462f-8789-6e491d95a027___RS_HL 7641.JPG,healthy,0.17303053,0.0006561279296875
d64e56f8-7015-423b-9926-5fcf3b4370f5___RS_HL 7735.JPG,healthy,0.22962734,0.0020751953125
e323a987-eb04-44a2-aaa0-0d85518bb3dd___RS_HL 7668.JPG,healthy,0.23616074,0.1252899169921875
e7de79f6-05b5-4f79-8b00-b6c212bea3cd___RS_HL 7699.JPG,healthy,0.21513262,0.01422119140625
a46a0643-d128-49ed-8044-de7e97fe3f97___RS_HL 6259.JPG,healthy,0.27095193,0.250335693359375
c3d84f64-28b0-4ea7-a45a-ea564a9b801e___RS_HL 5648.JPG,healthy,0.21109198,0.2042388916015625
32b6be5f-6482-4bd2-876d-c2a518afed09___RS_HL 6163.JPG,healthy,0.15103647,0.09161376953125
435d4aff-f96c-415a-91a4-07e21179a3d0___RS_HL 8159.JPG,healthy,0.18972796,0.0248870849609375
602a8c1f-1fa9-4141-b589-d514acc17ce4___RS_HL 6016.JPG,healthy,0.1401793,0.07452392578125
61cac07b-9d6e-4fac-b60f-410280d94ed1___RS_HL 7455.JPG,healthy,0.11496224,0.020660400390625
13575fc3-1674-4511-a124-2ed065f00cda___RS_HL 7351.JPG,healthy,0.15563293,0.127410888671875
2551a3b8-b5dd-4716-88e6-517a012a44f1___RS_HL 7551.JPG,healthy,0.24641281,0.0666961669921875
d15fe9d3-0631-4482-a482-68d9169f1970___RS_HL 7894.JPG,healthy,0.19643864,0.050750732421875
7f06e481-8f9a-47cd-860a-8fea5b81fe9b___RS_HL 6193.JPG,healthy,0.19387028,0.0326690673828125
c338ab5c-055e-4159-949f-9797c7314963___RS_HL 5989.JPG,healthy,0.1666292,0.188262939453125
4221a70d-e5ef-44c7-843f-098a1fe0bfe3___RS_HL 8085.JPG,healthy,0.1475136,0.06353759765625
20828c75-15bc-4c31-a3ef-4ee3bfb7081b___RS_HL 8065.JPG,healthy,0.26811,0.0335540771484375
3a74b441-4ab0-412f-ae66-f28f4b1d9df2___RS_HL 5968.JPG,healthy,0.23068425,0.0132293701171875
594d37c6-accf-4ea8-9c97-8a9e0300010d___RS_HL 8019.JPG,healthy,0.16098322,0.0295562744140625
5820f6e9-8564-4b16-b548-4565567b07c0___RS_HL 7793.JPG,healthy,0.15855752,0.034149169921875
22ccba73-f485-4c4d-a6a8-faaaa7c90e1f___RS_HL 7824.JPG,healthy,0.21622849,0.04901123046875
da781038-1b3d-4934-8927-9477efa7d5ec___RS_HL 5815.JPG,healthy,0.21423668,0.2489013671875
9aa3bace-83a4-4572-a2b2-cc12dcb4cafa___RS_HL 5742.JPG,healthy,0.22064671,0.1758575439453125
1477ac33-4284-4db3-9a91-dbd61e6183e3___RS_HL 8059.JPG,healthy,0.16507378,0.0780487060546875
89ddfb64-92d0-494d-b4a2-bb13f2c0db4c___RS_HL 7642.JPG,healthy,0.16073935,0.0
9130029f-854a-4099-bc98-74170edfb660___RS_HL 7448.JPG,healthy,0.17478415,0.0513763427734375
45584571-03d6-40eb-909e-00c752a4d66e___RS_HL 5803.JPG,healthy,0.33333704,0.2136993408203125
13227870-bd81-48a1-97a0-8c5bcecef8f7___RS_HL 7452.JPG,healthy,0.1433186,0.0513458251953125
3876f449-0cd6-4910-9321-f56a28621c51___RS_HL 7775.JPG,healthy,0.24062918,0.0546417236328125
d3780b4b-4bf7-484a-ab4a-2c2f0894f930___RS_HL 7681.JPG,healthy,0.19340056,0.00848388671875
041482f6-6dd6-4ac9-9e59-e973c9bcaf6d___RS_HL 8155.JPG,healthy,0.21500656,0.1092376708984375
7a5ad785-c05e-49bd-b1e0-4d9405bedfb5___RS_HL 7804.JPG,healthy,0.16264668,0.1092071533203125
42777529-bf54-4134-9bd6-34fbd135575d___RS_HL 8045.JPG,healthy,0.18230298,0.0159149169921875
cb2820ba-baab-455a-8830-df6f53bbb580___RS_HL 6097.JPG,healthy,0.116270654,0.0407867431640625
da4815d7-03f0-44f0-bc35-8d28c578cbc2___RS_HL 5990.JPG,healthy,0.20476371,0.1040191650390625
179ad6a1-385b-42a2-8232-538664869673___RS_HL 5771.JPG,healthy,0.2521519,0.1846771240234375
7a193736-ff69-4887-8cd6-44e4639de68f___RS_HL 5996.JPG,healthy,0.2269611,0.15130615234375
e30f75c3-08c7-47fa-ae3c-7e1e3e782583___RS_HL 6247.JPG,healthy,0.1664,0.0977935791015625
67bb4b6e-c398-42db-a269-7aa2e06fee3f___RS_HL 7610.JPG,healthy,0.25958923,0.033111572265625
f7b5ebd2-2471-4a99-9944-e25696aa5fa8___RS_HL 6233.JPG,healthy,0.15789647,0.07244873046875
02cd3257-a42f-4fbc-8056-a41d5aabfbc3___RS_HL 8029.JPG,healthy,0.24698676,0.0852508544921875
4ffc00fe-a8ce-4103-9fab-30165684d8c5___RS_HL 7490.JPG,healthy,0.23736179,0.0399017333984375
98cfff90-4edc-4b41-b834-09d18d1c08ca___RS_HL 6142.JPG,healthy,0.15585686,0.1538543701171875
56bc065a-e27d-4ec9-a15b-63188f6ddf66___RS_HL 7933.JPG,healthy,0.25891376,0.046142578125
a6cfd8cf-37d2-42ea-9946-daf4fc794e3e___RS_HL 7853.JPG,healthy,0.231363,0.0563507080078125
f21adca8-b2d2-4a92-84f6-27a46e0935f8___RS_HL 8093.JPG,healthy,0.18398276,0.0383453369140625
91a935c4-659c-4344-8355-eba55d673af5___RS_HL 8189.JPG,healthy,0.221711,0.1009063720703125
7a95ed03-478d-4410-804f-1bab389d5f77___RS_HL 7678.JPG,healthy,0.16058724,0.0006103515625
be861072-a40c-4318-80a7-659f9f9a11ae___RS_HL 6241.JPG,healthy,0.18130715,0.069366455078125
edb48c93-3366-4363-9840-41a96cb86e3a___RS_HL 6066.JPG,healthy,0.20605093,0.2633514404296875
14284447-1510-439f-bb04-8977e8fa8cbb___RS_HL 6257.JPG,healthy,0.20288697,0.1891632080078125
a1788b2d-2440-4087-b2b8-166029c423ef___RS_HL 5713.JPG,healthy,0.29944563,0.2086944580078125
c2bb2f86-2dc0-46cb-b6af-6fcfde123bec___RS_HL 7762.JPG,healthy,0.26785463,0.069366455078125
946b311a-cb67-46d4-8c8b-0d91ebd456f3___RS_HL 5809.JPG,healthy,0.20202671,0.1798858642578125
c6e3b06c-3fb3-4516-b663-dea564d907d8___RS_HL 6309.JPG,healthy,0.10409959,0.0413360595703125
4c501b09-39fc-4c6c-9c50-2200f0ba8b27___RS_HL 8187.JPG,healthy,0.18265307,0.0930633544921875
558de0a1-89a7-4fa4-8814-bb1d8a845bfd___RS_HL 5779.JPG,healthy,0.22148558,0.2133941650390625
0f6184c4-18d9-42c5-93d7-e9c4abe85560___RS_HL 7286.JPG,healthy,0.28283507,1.52587890625e-05
4ab5d6f0-6f9a-4af3-ab4d-6daf034edeff___RS_HL 7889.JPG,healthy,0.31680718,0.048797607421875
ef16aa29-f7bd-4bad-be8e-4877760a3712___RS_HL 5871.JPG,healthy,0.22875005,0.1968994140625
54c9c89e-7cb7-4c1e-8bbe-f33ca90df541___RS_HL 7766.JPG,healthy,0.17314105,0.0599822998046875
70bfc07a-818d-44fd-bd98-fc779161abce___RS_HL 6105.JPG,healthy,0.18655458,0.04718017578125
ec274680-0ee1-49d4-af42-48c6fe0da457___RS_HL 7306.JPG,healthy,0.2330275,4.57763671875e-05
76236e9c-1898-475e-b0f6-0d535e105432___RS_HL 7702.JPG,healthy,0.23658955,4.57763671875e-05
0a553fc0-fc2c-4598-baba-3bc10191447c___RS_HL 5969.JPG,healthy,0.2349778,0.0190277099609375
88076c11-c60e-4aea-afca-a1f1187eff0a___RS_HL 5706.JPG,healthy,0.1764551,0.168701171875
ad7674f8-ff0c-43f8-9bb7-1c347ba197fe___RS_HL 7812.JPG,healthy,0.19274718,0.0549774169921875
d2ccc66e-eedd-4a68-8b8b-d4b8018f6a56___RS_HL 5792.JPG,healthy,0.23276979,0.180389404296875
4e481e14-a671-4794-a1f0-9fca67ad7d0d___RS_HL 8124.JPG,healthy,0.2570953,0.0634918212890625
61cc71ec-5d4d-4c85-939b-77e8cd75fafe___RS_HL 6038.JPG,healthy,0.15230769,0.1433258056640625
d3524c88-0d60-43e0-a181-3ecc0facd54a___RS_HL 8181.JPG,healthy,0.22159648,0.1854248046875
6758f085-1397-42a4-8b03-2f5e87f3bedd___RS_HL 5751.JPG,healthy,0.21341547,0.1746368408203125
ed54e461-78ec-4cd1-8926-ff568b3fd29c___RS_HL 7886.JPG,healthy,0.3376182,0.039154052734375
1fdc99ae-fbc7-480f-9cde-e80b54744c0d___RS_HL 7972.JPG,healthy,0.20571388,0.0224151611328125
9ac93ab7-5e33-46f3-9db7-008edcf15f30___RS_HL 5787.JPG,healthy,0.24361685,0.2608489990234375
def9ef11-75da-4f8f-8334-c6c54a31d3d6___RS_HL 5936.JPG,healthy,0.23827869,0.0475006103515625
1ec5d93e-76ab-44cf-a53e-ef3f741a095a___RS_HL 7504.JPG,healthy,0.25715116,0.0253143310546875
89699048-94c3-4389-9a86-13e73dfd23c6___RS_HL 7257.JPG,healthy,0.23778675,0.0016326904296875
3eef4051-9e25-4e17-8540-c35e5df18648___RS_HL 6054.JPG,healthy,0.15058534,0.0547943115234375
8201f21f-cd54-4ff6-9fc7-f3e97b0a8b42___RS_HL 8077.JPG,healthy,0.2914294,0.040496826171875
1fae0947-05ec-4487-a8d4-5ce3c860a21f___RS_HL 7962.JPG,healthy,0.2716049,0.0901641845703125
25de086c-ea7e-42b0-83fd-bc7d1e584d0a___RS_HL 5852.JPG,healthy,0.21830899,0.21588134765625
1356ba06-a72d-480b-b9e5-7bc349d9e605___RS_HL 6208.JPG,healthy,0.19474252,0.0592498779296875
1db9945a-de31-4e5f-9f95-2888c6330057___RS_HL 7901.JPG,healthy,0.26998973,0.089141845703125
010125c0-e6f2-4f3d-b469-dd98ffecbb01___RS_HL 7948.JPG,healthy,0.23235364,0.0395965576171875
8fd3cfbd-fbca-4c33-a2a7-1e7ecc71ec9e___RS_HL 6091.JPG,healthy,0.21349303,0.196380615234375
3c5ca000-1c26-46bf-8974-fd6599744059___RS_HL 7596.JPG,healthy,0.25712317,0.05780029296875
d76e79e5-2cd5-4a03-9354-5759b2741210___RS_HL 7980.JPG,healthy,0.2035059,0.0557403564453125
9efbd99b-9ac8-4c6c-9ad6-6cece321b832___RS_HL 7346.JPG,healthy,0.17867015,0.0266265869140625
115ce7f7-f1b1-4f24-a96f-07107c9e703c___RS_HL 5791.JPG,healthy,0.30502057,0.2931365966796875
68f559ea-dff3-43a8-a804-a491e5c4feb9___RS_HL 7909.JPG,healthy,0.23850185,0.0083160400390625
77b8d24a-27e6-410e-97ef-faacc60c5a10___RS_HL 5831.JPG,healthy,0.26341018,0.226837158203125
d990e148-621b-4e71-8a8c-9b71c15f7faf___RS_HL 8004.JPG,healthy,0.17966145,0.0924530029296875
1cbe6aef-57d4-4f2a-b8fb-0375db7084d3___RS_HL 7356.JPG,healthy,0.18170814,0.082244873046875
23484fef-f518-486c-8469-c33469e4ac11___RS_HL 6117.JPG,healthy,0.17890157,0.1039276123046875
456d5c1e-e025-4d4d-866c-799627dfeb36___RS_HL 5673.JPG,healthy,0.22424498,0.21563720703125
8c6b7e3f-0a34-4370-9477-110614bd7a8f___RS_HL 7281.JPG,healthy,0.32117942,0.0406036376953125
b5ff5168-38d9-4a8b-b5bb-94c310e77b53___RS_HL 6083.JPG,healthy,0.2213424,0.190338134765625
bc1fe2f2-05c7-485e-9f97-af1dfb59394a___RS_HL 5901.JPG,healthy,0.26015526,0.3043212890625
a4c37f29-8f5a-4a06-b6c4-367d523d452a___RS_HL 7374.JPG,healthy,0.14475548,0.14410400390625
6c8764e8-c52e-421a-995d-dc3fdce8f40f___RS_HL 7380.JPG,healthy,0.16887827,0.0828857421875
a6ff09a1-af72-4357-a122-4549efdb90b3___RS_HL 7646.JPG,healthy,0.17343616,0.0001068115234375
7519aef6-3f42-4dd9-8e9e-f3eced492298___RS_HL 5863.JPG,healthy,0.23691684,0.24505615234375
efcddd81-0718-4555-ac8f-f417cc6e6280___RS_HL 7912.JPG,healthy,0.23338352,0.0265960693359375
9ec4f654-e45e-4910-8b1f-8b9825cefbd1___RS_HL 8173.JPG,healthy,0.26612234,0.1846923828125
c4fcb18d-d501-43da-a069-85bb58831714___RS_HL 5840.JPG,healthy,0.2184444,0.1529693603515625
ab407e72-8e8a-4d0b-b6c7-515054c65caa___RS_HL 7869.JPG,healthy,0.195489,0.0149993896484375
f31086c2-e23e-4ae1-85a4-89eb742271bc___RS_HL 7611.JPG,healthy,0.23408394,0.0577392578125
f902a6a0-a38b-441d-bd7e-5deb16ed709c___RS_HL 7727.JPG,healthy,0.19575757,0.0129852294921875
6b106a6f-b47f-40a3-8825-f7bfea6163d7___RS_HL 7905.JPG,healthy,0.27922124,0.03363037109375
e1e675c7-7ec2-44d9-b5c6-9b71151e1447___RS_HL 7466.JPG,healthy,0.14358208,0.0538787841796875
d163d7d1-4557-443d-8584-dab6934f858f___RS_HL 7545.JPG,healthy,0.27114806,0.0700836181640625
3fdbd8fe-f026-4fef-b02d-b451fb60cb86___RS_HL 7353.JPG,healthy,0.23567942,0.145538330078125
50477370-452c-4dd9-bdad-f270011e9094___RS_HL 6183.JPG,healthy,0.15223582,0.13153076171875
cdd69da3-ed98-4c7f-9ee9-f0673820a56a___RS_HL 7631.JPG,healthy,0.23823151,0.0244140625
12253089-92a5-4a3d-b742-f554cc2a0fe0___RS_HL 5756.JPG,healthy,0.2753961,0.19677734375
bd55e151-34f4-46b0-8683-7315c39a7e34___RS_HL 7802.JPG,healthy,0.123332344,0.004119873046875
707ef394-bd7d-463c-86b8-4a13464bc6e0___RS_HL 7555.JPG,healthy,0.2728002,0.0524139404296875
b13ada28-ecc1-43e6-bfa2-e8847cd7ec02___RS_HL 7835.JPG,healthy,0.19274978,0.0254364013671875
d54ab4d3-cd8b-4485-81b5-a38273f5fe1f___RS_HL 6076.JPG,healthy,0.26013315,0.177459716796875
3a544ee5-490e-4a41-b03b-cf1700362448___RS_HL 6200.JPG,healthy,0.16296184,0.0271148681640625
e29afa6a-10d2-4d5c-a31c-b06fdf1bbadd___RS_HL 7691.JPG,healthy,0.22102043,0.0023956298828125
2cad835a-1b47-4cad-b08e-acfd29cf5883___RS_HL 7647.JPG,healthy,0.18439578,0.0
603b96cc-3237-4ddf-97b9-11ddbf4840f0___RS_HL 7598.JPG,healthy,0.2594201,0.0762481689453125
1b7e4b68-0062-410d-a57f-48177145dfb6___RS_HL 7734.JPG,healthy,0.21422535,0.0020751953125
153e84e2-1849-4cf6-96b7-a1507376d496___RS_HL 8198.JPG,healthy,0.18611425,0.096710205078125
a19f8aa8-6d6e-4bcd-b0ac-5046336817bc___RS_HL 7660.JPG,healthy,0.23285598,7.62939453125e-05
1598eb2e-21c6-4fda-9080-945551c7f2ee___RS_HL 7501.JPG,healthy,0.25531226,0.027099609375
198ed991-931b-444a-986d-a3facdb8255b___RS_HL 8105.JPG,healthy,0.1770825,0.0450897216796875
686a65da-b541-4b08-94bf-631cf6d27449___RS_HL 7584.JPG,healthy,0.28767756,0.1130828857421875
1d4ea234-bb1b-44ec-9114-d1ea9abece5c___RS_HL 8002.JPG,healthy,0.20514898,0.08575439453125
33426aa7-70c4-4cf0-b275-1a4c3e782a92___RS_HL 7600.JPG,healthy,0.27417317,0.0361480712890625
15ad1bbe-d6da-4b40-aa05-38d394273595___RS_HL 8046.JPG,healthy,0.23862626,0.0391387939453125
f4b6cf56-ec35-43f4-b5e4-eebf509c9580___RS_HL 5946.JPG,healthy,0.17647465,0.0193939208984375
d29e5681-1f95-4efa-9196-9ecd45538d87___RS_HL 7328.JPG,healthy,0.28134307,0.045745849609375
27b057d7-929a-436f-905d-fd8339bf1bca___RS_HL 7366.JPG,healthy,0.18917136,0.1679534912109375
129abcae-51bd-43d9-9f30-c4e07523186a___RS_HL 7769.JPG,healthy,0.24980578,0.170135498046875
c07b5a20-2ebb-44b8-8a17-f8ce3890de91___RS_HL 7638.JPG,healthy,0.17975292,0.0001373291015625
dc456961-360a-419b-abb7-b3de3963742a___RS_HL 6055.JPG,healthy,0.1539715,0.0414276123046875
1c2b51f1-5439-449a-9ca0-52dd158018fc___RS_HL 7998.JPG,healthy,0.23656315,0.0850982666015625
16f4ae2e-0592-4a9b-ba7d-df9db0cc04fc___RS_HL 7688.JPG,healthy,0.23772627,0.040985107421875
c3740e2e-9676-4468-a33b-3e11de158532___RS_HL 5872.JPG,healthy,0.25749588,0.1463775634765625
507b3ab4-ca9a-490e-8f3a-0ac06905fc40___RS_HL 8033.JPG,healthy,0.26388758,0.0773162841796875
5fc76906-09db-4c86-a95e-f3c8d70c29c6___RS_HL 7414.JPG,healthy,0.22099447,0.1016693115234375
432debb0-7063-4747-bf11-e6b335f58947___RS_HL 7548.JPG,healthy,0.24634533,0.0511474609375
52cf2701-f319-4b3e-b6fb-8071f2f09ca9___RS_HL 8191.JPG,healthy,0.17148699,0.044189453125
b6d4b26d-cc9d-4250-ae1f-5678b5fcd068___RS_HL 8071.JPG,healthy,0.32641652,0.0535430908203125
55e3aeb1-2c97-4cdd-9b75-8ab8d94c8447___RS_HL 7778.JPG,healthy,0.14178948,0.0312652587890625
b6a2a9d1-5fff-4f42-bc18-12c9777001e6___RS_HL 6067.JPG,healthy,0.21654956,0.12518310546875
fcc4c8a4-2177-4a08-a785-063497dfd121___RS_HL 5844.JPG,healthy,0.25684953,0.3061981201171875
0181db4e-718e-41bc-b6ed-92863471fa85___RS_HL 5941.JPG,healthy,0.1921251,0.1286773681640625
f7b08c73-ec97-42c3-a013-5c4aec725f6f___RS_HL 5923.JPG,healthy,0.22230533,0.03509521484375
956ef90c-41af-4e70-89a7-291687859623___RS_HL 6063.JPG,healthy,0.20989524,0.2129364013671875
cbc30a63-6c05-405d-b735-0a8eee10192d___RS_HL 5983.JPG,healthy,0.16547118,0.0533599853515625
3e19a6c4-e5d8-4649-b403-7a8fd36b88e2___RS_HL 7533.JPG,healthy,0.25785697,0.0750274658203125
76c0783e-5e1a-4a25-8371-9e7ef2a8c9d7___RS_HL 7465.JPG,healthy,0.1158169,0.0532379150390625
e162d750-979e-4e0c-b530-5ebde0367453___RS_HL 7345.JPG,healthy,0.20031556,0.1854400634765625
2056f48c-137e-4a96-b26d-1c6dae33ee47___RS_HL 7567.JPG,healthy,0.2045689,0.0528411865234375
c1c192eb-1b3d-4fc5-b2c1-4eba9445536d___RS_HL 8061.JPG,healthy,0.17995399,0.05706787109375
b95d7446-58e5-4f88-a1a9-4ee2930051c4___RS_HL 8205.JPG,healthy,0.23322582,0.0909271240234375
ff2e08fe-a803-4159-a9ec-0de65dbaad36___RS_HL 7368.JPG,healthy,0.16849032,0.1446533203125
7de88302-023d-4979-ad91-88cb5c02f14b___RS_HL 7255.JPG,healthy,0.26138872,0.0263671875
a469c307-a754-4c0f-9012-b09ba22c4d00___RS_HL 5917.JPG,healthy,0.18616807,0.0020599365234375
0ce497e6-8184-4ef6-9a9f-c46b66c898c3___RS_HL 6036.JPG,healthy,0.13760358,0.0589752197265625
c0eef36a-242b-4420-9153-198446da57d4___RS_HL 7478.JPG,healthy,0.29206806,0.0413818359375
7842bd80-8940-4bc3-a3b0-baebe47b6451___RS_HL 5955.JPG,healthy,0.21445313,0.035308837890625
cb32fb76-f899-4c50-8599-2d9551ff036d___RS_HL 6084.JPG,healthy,0.21646214,0.1085968017578125
11bc4ba3-5d5e-4b1e-a5e3-27122256864a___RS_HL 7371.JPG,healthy,0.17422305,0.101776123046875
74ac887b-9c88-44bc-8f94-a1da87ccb3ef___RS_HL 7715.JPG,healthy,0.19819255,0.0069122314453125
6f354ce6-6c55-4cf0-a63e-11f901af67d6___RS_HL 8103.JPG,healthy,0.3010347,0.18829345703125
7ecec5dd-4dc9-4f1f-809c-4884d627a9e2___RS_HL 7467.JPG,healthy,0.12404195,0.064239501953125
8f4c3d68-2d5a-40c5-bca1-911002ff3324___RS_HL 7299.JPG,healthy,0.20974317,0.096923828125
be58ce4e-6678-4315-8786-31bd39e11909___RS_HL 6106.JPG,healthy,0.21810007,0.078094482421875
7771f894-0889-44fc-93dc-0e0c1162a5e8___RS_HL 7870.JPG,healthy,0.27775583,0.1679229736328125
30fb7843-8e70-407e-b361-aa54a7473c32___RS_HL 6143.JPG,healthy,0.16174914,0.0618743896484375
f749db98-b26d-40d0-af8e-af6740848dca___RS_HL 7895.JPG,healthy,0.19016674,0.0602569580078125
923ac4fd-39d5-4387-9636-ddfed02bc62e___RS_HL 8039.JPG,healthy,0.16126771,0.0596771240234375
d7cc096f-4900-44b4-a85e-216386a73773___RS_HL 5774.JPG,healthy,0.17529435,0.1919403076171875
c02b90e9-753e-44a7-a4b8-1e19f1de42f4___RS_HL 7971.JPG,healthy,0.2192358,0.04742431640625
54ef2bb4-12a7-447e-a980-32c74bd26c1e___RS_HL 7459.JPG,healthy,0.12788267,0.030609130859375
a64b16af-0fb8-4c07-a4d3-b3f87e33d6ca___RS_HL 5795.JPG,healthy,0.21054643,0.1632232666015625
359c0812-8e11-45cf-98f7-95840b503b01___RS_HL 5650.JPG,healthy,0.23804241,0.2424163818359375
076255ae-2574-415a-b9db-feb739266656___RS_HL 7540.JPG,healthy,0.29155558,0.1190643310546875
72059689-4c66-4922-8702-1a8d1fef1594___RS_HL 7729.JPG,healthy,0.1904947,0.003570556640625
4839a9b1-c89f-475c-849f-c40c44e9cfff___RS_HL 6040.JPG,healthy,0.1350166,0.055206298828125
9d135274-b26e-4925-8215-13c928b56b81___RS_HL 7583.JPG,healthy,0.28553054,0.084442138671875
77004cfa-f435-49af-8435-7986927228ca___RS_HL 7609.JPG,healthy,0.25384465,0.0472259521484375
8e4e37b7-0ac8-44d3-90e7-001bf26aa5f3___RS_HL 7417.JPG,healthy,0.13371862,0.0354156494140625
d1dd75fa-e0f8-4942-b530-5f6371ac9bc8___RS_HL 7427.JPG,healthy,0.15235656,0.0487060546875
211f5e77-fdc9-4d96-9395-bb3647678c43___RS_HL 7364.JPG,healthy,0.1664547,0.085601806640625
880ed927-54cb-43f7-8d9d-4e2705cc8472___RS_HL 7488.JPG,healthy,0.24177769,0.0338897705078125
0756094c-e815-4897-8b74-5ec4e4cc59b6___RS_HL 7956.JPG,healthy,0.23647003,0.0462799072265625
d80c1667-5e83-4405-9759-a9521eff44ad___RS_HL 5699.JPG,healthy,0.15312338,0.0897369384765625
bbc953a4-7860-4273-a653-6697a53c74e2___RS_HL 7606.JPG,healthy,0.2692171,0.058868408203125
4f9b8500-4510-4d79-bcbf-d9b680cd8fe8___RS_HL 6304.JPG,healthy,0.20076203,0.1511383056640625
9d555477-70c8-4716-b22e-8e353a290632___RS_HL 8013.JPG,healthy,0.3205398,0.057403564453125
3c739f46-0ab2-4441-8fa9-cbc16d7609cb___RS_HL 7385.JPG,healthy,0.24068521,0.13067626953125
8159ee63-0c79-4987-8d1d-42471d4e8b90___RS_HL 7508.JPG,healthy,0.20034958,0.00872802734375
a4339fb7-ea48-4a93-ad00-aa1a55ea2b4e___RS_HL 7524.JPG,healthy,0.30226433,0.1121368408203125
f32ff514-bb33-437d-96bb-526b36662981___RS_HL 6121.JPG,healthy,0.12240803,0.031494140625
4f84889d-5057-4b56-9643-86b7ec5fcfdd___RS_HL 8063.JPG,healthy,0.30619824,0.020965576171875
9cfb97eb-0e0a-4e55-b25d-d6121ceded58___RS_HL 6146.JPG,healthy,0.21012186,0.11712646484375
5eea6ca0-2fb5-4382-bd60-2893d4367bc3___RS_HL 6007.JPG,healthy,0.21360415,0.105682373046875
8b36cf3e-4ce6-477b-9773-442f5d3c90e1___RS_HL 7931.JPG,healthy,0.24459782,0.0881805419921875
c5a79e4d-e008-452d-b71d-503ef9077903___RS_HL 8027.JPG,healthy,0.23755623,0.0294189453125
14e92721-00a0-4696-9392-d3f633082454___RS_HL 5654.JPG,healthy,0.2113611,0.208465576171875
ce2f655a-64d9-44ed-a67c-7e23db612a35___RS_HL 7915.JPG,healthy,0.28497544,0.063873291015625
82d55fb4-a8df-439a-9935-5e5f72b05383___RS_HL 6107.JPG,healthy,0.18651916,0.111328125
fad6efb7-4486-4c45-8b23-1b6cf2a2912a___RS_HL 6077.JPG,healthy,0.23715813,0.22821044921875
03d9267c-935a-487b-a27f-fa22f935b299___RS_HL 5671.JPG,healthy,0.23772867,0.1019134521484375
7be4cfca-8984-4624-ac7e-94d19aa2e5fe___RS_HL 7656.JPG,healthy,0.19620985,7.62939453125e-05
9e68d5bf-8b78-4ba1-9f04-ce5c69c14d46___RS_HL 7733.JPG,healthy,0.24336714,0.00079345703125
7b5603c7-76c7-4b94-9c7a-5db00fb8581d___RS_HL 6064.JPG,healthy,0.20120001,0.0555419921875
a3bae732-a9e8-494a-93dd-7fd04dc558b7___RS_HL 6045.JPG,healthy,0.15550363,0.1201324462890625
ec5b9329-e53e-4578-ba60-03950b3e4883___RS_HL 7784.JPG,healthy,0.29502368,0.040313720703125
ee93a9cb-b4e5-4ad6-874b-caff1370f5bd___RS_HL 8142.JPG,healthy,0.19233517,0.0502471923828125
